,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
290,0.0,2.0,0.6911768,4.0,5.0,3.0
291,3.0,0.0,0.20723057,1.0,3.0,1.0
292,0.0,0.0,0.21848702,5.0,1.0,1.0
293,2.0,1.0,0.59543073,4.0,2.0,5.0
294,2.0,1.0,0.752612,5.0,3.0,6.0
295,2.0,0.0,0.4993621,7.0,1.0,3.0
296,6.0,1.0,0.0014975071,1.0,1.0,3.0
297,3.0,0.0,0.5999321,6.0,1.0,4.0
298,5.0,2.0,0.30226457,2.0,0.0,12.0
299,1.0,3.0,0.3074727,1.0,3.0,3.0
300,4.0,0.0,0.67628706,4.0,2.0,3.0
301,3.0,0.0,0.36535752,2.0,1.0,7.0
302,4.0,1.0,0.97442555,1.0,2.0,1.0
303,0.0,3.0,0.45825815,4.0,4.0,1.0
304,5.0,2.0,0.18475044,7.0,18.0,4.0
305,1.0,2.0,0.7120254,8.0,3.0,7.0
306,3.0,1.0,0.9301208,2.0,3.0,3.0
307,3.0,2.0,0.1029762,4.0,2.0,4.0
308,1.0,1.0,0.6356796,2.0,5.0,2.0
309,2.0,0.0,0.2714175,9.0,3.0,0.0
310,1.0,0.0,0.008709788,1.0,1.0,2.0
311,1.0,2.0,0.33323383,3.0,0.0,1.0
312,3.0,1.0,0.31854546,4.0,4.0,4.0
313,5.0,0.0,0.03216505,7.0,4.0,1.0
314,2.0,0.0,0.16528964,4.0,3.0,3.0
315,3.0,3.0,0.5895108,2.0,2.0,8.0
316,6.0,2.0,0.029368758,4.0,1.0,5.0
317,5.0,2.0,0.8880029,5.0,4.0,3.0
318,6.0,2.0,0.70882916,2.0,5.0,3.0
319,0.0,0.0,0.037720203,5.0,2.0,6.0
320,2.0,0.0,0.5392705,5.0,2.0,3.0
321,5.0,0.0,0.8167871,3.0,3.0,3.0
322,5.0,2.0,0.29733026,5.0,10.0,1.0
323,2.0,2.0,0.35028207,7.0,3.0,7.0
324,4.0,1.0,0.89480376,5.0,1.0,4.0
325,3.0,3.0,0.9531523,2.0,1.0,2.0
326,3.0,2.0,0.7085892,3.0,2.0,4.0
327,0.0,1.0,0.8212633,5.0,1.0,3.0
328,2.0,0.0,0.99049366,7.0,9.0,2.0
329,4.0,2.0,0.71003187,3.0,3.0,7.0
330,2.0,1.0,0.06570351,3.0,9.0,6.0
331,2.0,2.0,0.3529271,7.0,4.0,4.0
332,3.0,2.0,0.007875919,4.0,0.0,0.0
333,3.0,1.0,0.5371058,5.0,4.0,4.0
334,2.0,2.0,0.48349273,5.0,4.0,5.0
335,2.0,2.0,0.25656748,6.0,6.0,4.0
336,7.0,3.0,0.9876766,3.0,7.0,0.0
337,2.0,3.0,0.42447197,0.0,7.0,3.0
338,1.0,0.0,0.31009877,6.0,0.0,1.0
339,3.0,2.0,0.6991626,4.0,0.0,7.0
340,3.0,0.0,0.045160413,2.0,2.0,2.0
341,4.0,2.0,0.20323431,4.0,3.0,4.0
342,2.0,2.0,0.90977526,2.0,9.0,10.0
343,2.0,2.0,0.80494404,3.0,12.0,1.0
344,1.0,2.0,0.6006377,3.0,2.0,1.0
345,1.0,2.0,0.24668884,9.0,1.0,2.0
346,1.0,0.0,0.36332726,4.0,4.0,4.0
347,5.0,0.0,0.8040234,4.0,8.0,5.0
348,4.0,2.0,0.077154756,3.0,5.0,2.0
349,3.0,0.0,0.40957475,5.0,4.0,12.0
350,3.0,1.0,0.50807285,2.0,1.0,10.0
351,2.0,2.0,0.71427596,3.0,6.0,6.0
352,2.0,1.0,0.38879883,3.0,10.0,1.0
353,3.0,3.0,0.9408504,4.0,8.0,4.0
354,4.0,2.0,0.8969269,3.0,1.0,2.0
355,5.0,0.0,0.5264642,5.0,2.0,2.0
356,3.0,0.0,0.9656786,6.0,13.0,3.0
357,2.0,1.0,0.12553418,6.0,8.0,1.0
358,2.0,0.0,0.77342725,4.0,7.0,5.0
359,2.0,1.0,0.2426697,3.0,2.0,9.0
360,2.0,1.0,0.09900296,3.0,4.0,5.0
361,3.0,0.0,0.92631054,6.0,7.0,1.0
362,1.0,2.0,0.63618314,0.0,7.0,4.0
363,4.0,0.0,0.07499337,4.0,2.0,2.0
364,7.0,0.0,0.86908054,5.0,0.0,6.0
365,3.0,0.0,0.3770833,3.0,6.0,7.0
366,2.0,2.0,0.41141236,3.0,2.0,3.0
367,4.0,2.0,0.09520137,3.0,1.0,7.0
368,1.0,3.0,0.60528874,3.0,4.0,3.0
369,1.0,0.0,0.34828353,2.0,0.0,3.0
370,5.0,0.0,0.22765541,3.0,4.0,0.0
371,0.0,2.0,0.5461452,4.0,6.0,2.0
372,2.0,3.0,0.44744086,3.0,8.0,5.0
373,1.0,1.0,0.8450879,6.0,9.0,8.0
374,6.0,2.0,0.0896759,4.0,0.0,0.0
375,1.0,0.0,0.63051856,3.0,7.0,3.0
376,4.0,0.0,0.9899826,2.0,1.0,10.0
377,1.0,0.0,0.11468661,2.0,2.0,1.0
378,3.0,2.0,0.51910686,5.0,6.0,5.0
379,3.0,2.0,0.9205532,3.0,6.0,7.0
380,1.0,1.0,0.7671356,4.0,0.0,6.0
381,7.0,1.0,0.5824114,6.0,4.0,3.0
382,4.0,2.0,0.50819504,2.0,6.0,0.0
383,3.0,3.0,0.42335105,5.0,8.0,4.0
384,3.0,2.0,0.58894193,2.0,4.0,5.0
385,6.0,2.0,0.3519938,5.0,8.0,4.0
386,5.0,0.0,0.21673214,5.0,1.0,4.0
387,1.0,0.0,0.2742511,5.0,7.0,7.0
388,4.0,0.0,0.8788996,4.0,6.0,4.0
389,2.0,0.0,0.9478929,2.0,2.0,6.0
390,2.0,0.0,0.18986118,4.0,4.0,3.0
391,7.0,2.0,0.8671479,5.0,3.0,0.0
392,3.0,3.0,0.9426838,2.0,0.0,3.0
393,2.0,2.0,0.13196194,7.0,2.0,2.0
394,2.0,1.0,0.21931231,5.0,4.0,7.0
395,6.0,1.0,0.1775068,4.0,3.0,8.0
396,0.0,1.0,0.8264117,9.0,6.0,8.0
397,1.0,2.0,0.74688804,3.0,3.0,3.0
398,7.0,2.0,0.3165778,6.0,6.0,7.0
399,3.0,0.0,0.39890265,7.0,9.0,2.0
