,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
267,2.0,2.0,0.5699618,2.0,4.0,3.0
268,1.0,3.0,0.5320238,2.0,14.0,6.0
269,2.0,3.0,0.47308004,7.0,4.0,6.0
270,5.0,0.0,0.84149456,11.0,3.0,10.0
271,3.0,0.0,0.6517588,2.0,7.0,7.0
272,2.0,1.0,0.709908,2.0,2.0,5.0
273,1.0,2.0,0.4743713,2.0,3.0,7.0
274,2.0,2.0,0.4800961,6.0,4.0,7.0
275,2.0,0.0,0.95079124,4.0,1.0,2.0
276,3.0,2.0,0.029966474,2.0,7.0,0.0
277,3.0,1.0,0.06505573,4.0,9.0,8.0
278,4.0,2.0,0.738029,4.0,9.0,6.0
279,3.0,2.0,0.51408803,4.0,4.0,3.0
280,5.0,0.0,0.12033987,4.0,1.0,2.0
281,3.0,1.0,0.9177222,0.0,1.0,7.0
282,5.0,2.0,0.008406043,2.0,0.0,1.0
283,2.0,0.0,0.4290619,6.0,4.0,4.0
284,4.0,1.0,0.35984445,2.0,3.0,6.0
285,4.0,0.0,0.43420267,4.0,3.0,3.0
286,3.0,3.0,0.07569289,0.0,13.0,7.0
287,5.0,0.0,0.5200192,3.0,3.0,4.0
288,5.0,1.0,0.08761048,5.0,1.0,6.0
289,3.0,3.0,0.76990986,3.0,2.0,5.0
290,2.0,0.0,0.5680809,5.0,5.0,8.0
291,6.0,0.0,0.82800066,9.0,12.0,4.0
292,1.0,2.0,0.77296007,4.0,0.0,2.0
293,1.0,0.0,0.34569454,1.0,4.0,3.0
294,4.0,0.0,0.898394,6.0,6.0,2.0
295,4.0,0.0,0.8298392,4.0,3.0,2.0
296,2.0,1.0,0.36291373,2.0,2.0,5.0
297,3.0,1.0,0.15803444,4.0,1.0,6.0
298,2.0,1.0,0.4057132,4.0,2.0,1.0
299,2.0,0.0,0.8126581,3.0,1.0,4.0
300,4.0,0.0,0.13623512,1.0,3.0,6.0
301,3.0,1.0,0.5119027,5.0,1.0,9.0
302,2.0,2.0,0.83859754,5.0,9.0,5.0
303,3.0,1.0,0.6556463,3.0,11.0,7.0
304,2.0,0.0,0.33551264,4.0,1.0,1.0
305,3.0,0.0,0.021570444,5.0,6.0,0.0
306,2.0,0.0,0.94317186,3.0,0.0,7.0
307,5.0,2.0,0.72039914,2.0,7.0,10.0
308,2.0,0.0,0.07016373,3.0,5.0,3.0
309,5.0,2.0,0.40916193,5.0,2.0,4.0
310,0.0,2.0,0.070157886,5.0,4.0,4.0
311,2.0,2.0,0.24755073,10.0,9.0,1.0
312,1.0,2.0,0.46138918,1.0,5.0,8.0
313,4.0,2.0,0.2918558,5.0,6.0,10.0
314,2.0,3.0,0.6538907,2.0,2.0,6.0
315,1.0,0.0,0.12421656,8.0,1.0,6.0
316,3.0,0.0,0.5641402,4.0,4.0,1.0
317,3.0,0.0,0.5228653,3.0,6.0,4.0
318,6.0,2.0,0.9444059,4.0,0.0,6.0
319,4.0,2.0,0.4947927,2.0,4.0,3.0
320,5.0,0.0,0.4911425,8.0,0.0,7.0
321,3.0,2.0,0.6241051,5.0,7.0,2.0
322,4.0,0.0,0.10296416,2.0,0.0,8.0
323,2.0,0.0,0.08888507,4.0,1.0,3.0
324,3.0,2.0,0.7330427,6.0,14.0,7.0
325,1.0,0.0,0.9249824,1.0,3.0,3.0
326,2.0,0.0,0.4710703,3.0,1.0,5.0
327,2.0,0.0,0.56640375,7.0,4.0,4.0
328,4.0,2.0,0.3844694,3.0,1.0,4.0
329,6.0,2.0,0.8800279,5.0,3.0,4.0
330,6.0,0.0,0.4516039,3.0,5.0,3.0
331,2.0,0.0,0.26635635,3.0,7.0,1.0
332,3.0,0.0,0.26926768,1.0,2.0,1.0
333,2.0,1.0,0.75364065,6.0,2.0,2.0
334,4.0,1.0,0.24936366,3.0,7.0,4.0
335,2.0,1.0,0.010993242,7.0,5.0,5.0
336,2.0,0.0,0.29178953,5.0,2.0,2.0
337,0.0,0.0,0.10662329,2.0,2.0,3.0
338,3.0,0.0,0.41150415,11.0,1.0,7.0
339,3.0,1.0,0.26257372,13.0,9.0,5.0
340,1.0,0.0,0.27564085,4.0,2.0,0.0
341,1.0,0.0,0.80758667,2.0,8.0,3.0
342,2.0,1.0,0.50146604,7.0,5.0,0.0
343,3.0,0.0,0.09497821,1.0,0.0,11.0
344,1.0,2.0,0.5227518,5.0,7.0,1.0
345,5.0,1.0,0.9641473,2.0,2.0,3.0
346,3.0,0.0,0.19128764,7.0,5.0,1.0
347,0.0,3.0,0.6418737,4.0,4.0,3.0
348,2.0,0.0,0.7314906,5.0,4.0,6.0
349,4.0,0.0,0.058632255,2.0,2.0,7.0
350,2.0,1.0,0.70229197,2.0,1.0,3.0
351,3.0,2.0,0.61797285,5.0,1.0,3.0
352,3.0,2.0,0.45481038,4.0,32.0,2.0
353,2.0,0.0,0.43566036,9.0,2.0,1.0
354,0.0,2.0,0.4876082,4.0,0.0,6.0
355,1.0,0.0,0.34316897,7.0,2.0,7.0
356,5.0,2.0,0.39777005,6.0,9.0,2.0
357,2.0,0.0,0.44886148,4.0,0.0,4.0
358,5.0,0.0,0.9631442,6.0,4.0,1.0
359,3.0,1.0,0.8189609,5.0,2.0,6.0
360,5.0,1.0,0.2007736,3.0,3.0,3.0
361,1.0,3.0,0.09571493,2.0,5.0,5.0
362,3.0,0.0,0.39200544,5.0,3.0,1.0
363,3.0,1.0,0.17570508,4.0,2.0,4.0
364,4.0,2.0,0.6575521,8.0,3.0,2.0
365,3.0,2.0,0.45318758,1.0,2.0,5.0
366,2.0,1.0,0.5610101,8.0,9.0,11.0
367,3.0,0.0,0.61886275,1.0,2.0,3.0
368,6.0,0.0,0.06257331,7.0,3.0,2.0
369,1.0,0.0,0.28125536,4.0,1.0,2.0
370,4.0,2.0,0.7782333,7.0,5.0,3.0
371,2.0,2.0,0.40992522,2.0,11.0,1.0
372,4.0,3.0,0.84793425,3.0,3.0,5.0
373,3.0,1.0,0.23087788,3.0,3.0,3.0
374,3.0,2.0,0.7273623,1.0,11.0,4.0
375,4.0,2.0,0.84419465,3.0,1.0,4.0
376,2.0,2.0,0.13613737,8.0,1.0,4.0
377,2.0,0.0,0.923702,1.0,13.0,6.0
378,2.0,3.0,0.090361,12.0,10.0,4.0
379,5.0,1.0,0.41965246,3.0,0.0,2.0
380,3.0,0.0,0.357293,6.0,5.0,3.0
381,2.0,3.0,0.61237574,7.0,6.0,1.0
382,2.0,2.0,0.46836185,2.0,2.0,3.0
383,4.0,1.0,0.16888297,4.0,1.0,2.0
384,4.0,2.0,0.559263,3.0,9.0,2.0
385,2.0,1.0,0.73817503,6.0,10.0,6.0
386,1.0,2.0,0.8366971,3.0,2.0,4.0
387,3.0,0.0,0.33425593,5.0,2.0,6.0
388,1.0,1.0,0.48221707,7.0,3.0,4.0
389,1.0,0.0,0.29054224,2.0,4.0,9.0
390,2.0,0.0,0.58609974,7.0,3.0,2.0
391,4.0,3.0,0.89096165,3.0,1.0,3.0
392,3.0,0.0,0.6031079,3.0,9.0,3.0
393,2.0,0.0,0.6885935,4.0,0.0,3.0
394,1.0,0.0,0.9484521,1.0,7.0,2.0
395,2.0,2.0,0.28893936,6.0,6.0,7.0
396,0.0,2.0,0.64390016,1.0,1.0,1.0
397,4.0,2.0,0.9821001,3.0,6.0,2.0
398,3.0,1.0,0.45336807,5.0,0.0,6.0
399,4.0,2.0,0.3016659,2.0,2.0,1.0
