,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2460,2.0,1.0,0.77718556,3.0,3.0,8.0
2461,2.0,1.0,0.09965253,6.0,4.0,5.0
2462,0.0,3.0,0.56017923,6.0,5.0,1.0
2463,0.0,0.0,0.97601545,3.0,4.0,2.0
2464,1.0,0.0,0.0046070814,6.0,0.0,3.0
2465,2.0,2.0,0.2822292,4.0,3.0,11.0
2466,2.0,2.0,0.52237904,3.0,0.0,3.0
2467,0.0,2.0,0.0031803846,1.0,2.0,3.0
2468,1.0,0.0,0.57031524,3.0,4.0,2.0
2469,3.0,0.0,0.44056678,2.0,5.0,5.0
2470,2.0,2.0,0.18504238,2.0,1.0,5.0
2471,9.0,2.0,0.88733447,4.0,1.0,2.0
2472,2.0,0.0,0.96181524,5.0,0.0,6.0
2473,3.0,0.0,0.21580338,4.0,1.0,3.0
2474,9.0,0.0,0.5232587,2.0,0.0,3.0
2475,0.0,0.0,0.33867157,5.0,2.0,0.0
2476,2.0,0.0,0.9955338,3.0,4.0,8.0
2477,4.0,2.0,0.6813899,3.0,5.0,2.0
2478,4.0,0.0,0.7041869,7.0,3.0,10.0
