,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2158,0.0,2.0,0.3386588,2.0,1.0,2.0
2159,2.0,2.0,0.19828093,2.0,2.0,3.0
2160,0.0,1.0,0.23315334,6.0,1.0,12.0
2161,5.0,2.0,0.89545584,4.0,0.0,3.0
2162,3.0,1.0,0.20300448,3.0,3.0,2.0
2163,1.0,2.0,0.08813524,1.0,3.0,2.0
2164,1.0,2.0,0.47022307,8.0,2.0,6.0
2165,5.0,0.0,0.12035167,1.0,2.0,2.0
2166,3.0,1.0,0.43297195,5.0,1.0,2.0
2167,4.0,0.0,0.6902096,5.0,7.0,4.0
2168,3.0,0.0,0.1432265,5.0,1.0,5.0
2169,1.0,1.0,0.86438906,3.0,4.0,3.0
2170,1.0,0.0,0.48506796,4.0,8.0,3.0
2171,0.0,0.0,0.39004183,8.0,2.0,4.0
2172,3.0,0.0,0.3544835,6.0,2.0,10.0
2173,3.0,0.0,0.19127429,8.0,5.0,2.0
2174,1.0,0.0,0.450567,3.0,0.0,4.0
2175,2.0,1.0,0.6525793,4.0,11.0,1.0
2176,1.0,2.0,0.11394274,8.0,1.0,2.0
2177,4.0,0.0,0.487651,4.0,8.0,5.0
2178,4.0,0.0,0.8841802,4.0,1.0,6.0
2179,3.0,2.0,0.6761557,5.0,11.0,4.0
2180,5.0,1.0,0.8054855,7.0,4.0,0.0
2181,3.0,0.0,0.74041283,7.0,2.0,1.0
2182,2.0,0.0,0.08114433,1.0,1.0,4.0
2183,3.0,1.0,0.030169964,3.0,15.0,4.0
2184,1.0,0.0,0.24386,7.0,1.0,3.0
2185,1.0,2.0,0.66897035,1.0,1.0,3.0
2186,2.0,0.0,0.93741167,4.0,11.0,5.0
2187,6.0,2.0,0.45301807,2.0,8.0,2.0
2188,3.0,0.0,0.20764482,2.0,7.0,6.0
2189,3.0,2.0,0.97953093,5.0,1.0,2.0
2190,1.0,3.0,0.03652489,2.0,1.0,2.0
2191,0.0,0.0,0.19777167,4.0,5.0,4.0
2192,3.0,2.0,0.5732298,4.0,4.0,3.0
2193,4.0,1.0,0.39016783,4.0,4.0,2.0
2194,7.0,0.0,0.04488039,2.0,2.0,0.0
2195,2.0,0.0,0.60757065,1.0,7.0,2.0
2196,4.0,0.0,0.69149125,2.0,6.0,2.0
2197,3.0,3.0,0.912004,2.0,4.0,5.0
2198,8.0,0.0,0.07959497,6.0,8.0,6.0
2199,4.0,1.0,0.15302348,2.0,1.0,2.0
2200,1.0,3.0,0.94162095,3.0,5.0,2.0
2201,1.0,1.0,0.3609525,4.0,2.0,2.0
2202,4.0,0.0,0.50514007,4.0,7.0,9.0
2203,4.0,2.0,0.28105438,3.0,1.0,3.0
2204,3.0,0.0,0.6353822,7.0,3.0,4.0
2205,5.0,3.0,0.5688137,5.0,3.0,5.0
2206,5.0,2.0,0.2881937,3.0,1.0,2.0
2207,2.0,1.0,0.8385085,6.0,7.0,0.0
2208,2.0,0.0,0.0030602217,5.0,4.0,4.0
2209,2.0,0.0,0.74451685,5.0,6.0,6.0
2210,4.0,2.0,0.18136418,6.0,0.0,6.0
2211,4.0,1.0,0.081388354,8.0,7.0,1.0
2212,5.0,1.0,0.17475283,6.0,0.0,6.0
2213,0.0,2.0,0.58540714,2.0,3.0,5.0
2214,2.0,2.0,0.76979935,3.0,5.0,6.0
2215,1.0,1.0,0.36386895,7.0,6.0,7.0
2216,5.0,3.0,0.6743835,7.0,2.0,4.0
2217,5.0,2.0,0.9170387,5.0,2.0,1.0
2218,1.0,1.0,0.15522432,2.0,7.0,3.0
2219,4.0,2.0,0.34142005,5.0,0.0,6.0
2220,4.0,1.0,0.028006077,9.0,5.0,8.0
2221,4.0,1.0,0.08181,0.0,6.0,2.0
2222,3.0,3.0,0.14232743,3.0,10.0,1.0
2223,5.0,3.0,0.29451954,3.0,1.0,7.0
2224,5.0,0.0,0.26615775,4.0,8.0,1.0
2225,3.0,2.0,0.009855986,3.0,2.0,4.0
2226,5.0,3.0,0.13473845,5.0,0.0,4.0
2227,3.0,2.0,0.787403,1.0,0.0,2.0
2228,0.0,1.0,0.61738455,4.0,2.0,4.0
2229,3.0,1.0,0.77655315,4.0,2.0,4.0
2230,2.0,3.0,0.9312962,6.0,0.0,2.0
2231,3.0,1.0,0.9258199,2.0,2.0,5.0
2232,2.0,2.0,0.7423227,7.0,4.0,6.0
2233,2.0,2.0,0.46138024,2.0,4.0,3.0
2234,5.0,2.0,0.67233396,10.0,4.0,0.0
2235,6.0,0.0,0.2546594,2.0,1.0,5.0
2236,0.0,2.0,0.19157088,4.0,4.0,8.0
2237,4.0,2.0,0.44267666,4.0,9.0,2.0
2238,1.0,0.0,0.26669168,6.0,3.0,7.0
2239,3.0,1.0,0.9403783,3.0,1.0,2.0
2240,5.0,1.0,0.68089426,5.0,8.0,2.0
2241,1.0,2.0,0.6541369,1.0,7.0,3.0
2242,2.0,1.0,0.8169625,5.0,2.0,6.0
2243,1.0,2.0,0.8163271,2.0,1.0,5.0
2244,3.0,1.0,0.019211292,2.0,2.0,5.0
2245,4.0,2.0,0.17898488,6.0,2.0,2.0
2246,3.0,0.0,0.13172948,1.0,7.0,4.0
2247,3.0,0.0,0.09638691,2.0,12.0,4.0
2248,2.0,0.0,0.25974464,2.0,7.0,2.0
2249,0.0,1.0,0.80190253,2.0,3.0,9.0
2250,1.0,3.0,0.19421124,5.0,4.0,5.0
2251,3.0,2.0,0.9159386,6.0,1.0,9.0
2252,2.0,0.0,0.035787106,5.0,3.0,2.0
2253,1.0,1.0,0.11486375,3.0,3.0,3.0
2254,4.0,3.0,0.22876573,7.0,18.0,0.0
2255,0.0,1.0,0.80754757,5.0,4.0,8.0
2256,4.0,1.0,0.67379344,5.0,3.0,6.0
2257,4.0,0.0,0.31061184,1.0,2.0,4.0
2258,0.0,1.0,0.66986585,3.0,4.0,4.0
2259,0.0,0.0,0.7689041,6.0,8.0,6.0
2260,3.0,0.0,0.6778033,4.0,6.0,5.0
2261,0.0,2.0,0.6997124,5.0,3.0,8.0
2262,0.0,0.0,0.005746722,3.0,5.0,2.0
2263,2.0,1.0,0.098080754,3.0,0.0,1.0
2264,4.0,0.0,0.7116492,1.0,4.0,2.0
2265,3.0,2.0,0.06154549,3.0,13.0,4.0
2266,5.0,0.0,0.7885039,3.0,3.0,7.0
2267,4.0,0.0,0.19228208,6.0,8.0,1.0
2268,5.0,2.0,0.08983505,4.0,3.0,6.0
2269,2.0,1.0,0.573845,4.0,7.0,2.0
2270,1.0,0.0,0.5708988,5.0,1.0,7.0
2271,1.0,0.0,0.090402246,5.0,8.0,0.0
2272,4.0,1.0,0.37729728,9.0,4.0,6.0
2273,3.0,2.0,0.30798054,4.0,8.0,4.0
2274,1.0,0.0,0.25427425,7.0,3.0,3.0
2275,2.0,0.0,0.32208312,4.0,5.0,2.0
2276,0.0,1.0,0.25537395,6.0,4.0,1.0
2277,3.0,0.0,0.001038909,2.0,0.0,6.0
2278,5.0,0.0,0.9392183,3.0,2.0,6.0
2279,4.0,0.0,0.07932532,7.0,0.0,5.0
2280,3.0,0.0,0.68300223,2.0,4.0,6.0
2281,3.0,3.0,0.5117489,11.0,5.0,3.0
2282,3.0,2.0,0.18618381,6.0,1.0,7.0
2283,8.0,1.0,0.3054973,7.0,4.0,1.0
2284,4.0,0.0,0.9865233,3.0,3.0,5.0
2285,3.0,0.0,0.024983048,4.0,1.0,5.0
2286,3.0,2.0,0.39796376,7.0,1.0,2.0
2287,3.0,3.0,0.96782184,4.0,4.0,9.0
2288,2.0,1.0,0.6505023,4.0,5.0,4.0
2289,3.0,3.0,0.56744564,2.0,1.0,4.0
2290,4.0,3.0,0.6511345,5.0,6.0,3.0
2291,2.0,1.0,0.7545351,2.0,0.0,4.0
2292,6.0,0.0,0.22642958,2.0,2.0,3.0
2293,2.0,1.0,0.86930203,9.0,3.0,1.0
2294,5.0,1.0,0.90833986,2.0,4.0,5.0
2295,1.0,0.0,0.9460826,7.0,3.0,7.0
2296,6.0,0.0,0.26210153,4.0,0.0,4.0
2297,10.0,2.0,0.8057544,4.0,4.0,10.0
2298,3.0,0.0,0.42258477,4.0,10.0,3.0
2299,1.0,0.0,0.2919426,4.0,11.0,9.0
2300,0.0,0.0,0.9873266,4.0,1.0,1.0
2301,2.0,0.0,0.21967852,6.0,5.0,2.0
2302,7.0,0.0,0.44352627,3.0,7.0,1.0
2303,1.0,0.0,0.91348267,7.0,2.0,1.0
2304,7.0,0.0,0.4815693,1.0,1.0,6.0
2305,1.0,3.0,0.18751705,6.0,3.0,2.0
2306,7.0,1.0,0.12728918,4.0,9.0,3.0
2307,5.0,0.0,0.81215954,6.0,1.0,1.0
2308,1.0,2.0,0.22682822,3.0,0.0,7.0
2309,7.0,3.0,0.24675095,2.0,2.0,4.0
2310,3.0,0.0,0.6653087,2.0,0.0,7.0
2311,1.0,0.0,0.9777899,3.0,1.0,3.0
2312,1.0,0.0,0.19513154,2.0,5.0,3.0
2313,2.0,2.0,0.58503747,4.0,1.0,2.0
2314,3.0,0.0,0.9622513,7.0,3.0,1.0
2315,3.0,2.0,0.35899746,2.0,5.0,3.0
2316,3.0,2.0,0.50951517,4.0,0.0,6.0
2317,0.0,3.0,0.26513124,3.0,0.0,3.0
2318,2.0,2.0,0.51005626,3.0,1.0,3.0
2319,5.0,2.0,0.17656982,3.0,7.0,11.0
2320,1.0,2.0,0.5710304,0.0,4.0,3.0
2321,4.0,1.0,0.26126158,5.0,5.0,2.0
2322,2.0,1.0,0.7404928,4.0,1.0,7.0
2323,1.0,0.0,0.779518,7.0,9.0,2.0
2324,3.0,2.0,0.004372835,7.0,0.0,3.0
2325,2.0,0.0,0.41242492,5.0,4.0,7.0
2326,4.0,0.0,0.5915543,1.0,1.0,6.0
2327,3.0,1.0,0.7304183,4.0,1.0,4.0
2328,6.0,3.0,0.53312933,3.0,3.0,1.0
2329,2.0,0.0,0.099012256,3.0,10.0,5.0
2330,1.0,3.0,0.60688317,6.0,2.0,8.0
2331,2.0,1.0,0.7405753,4.0,1.0,1.0
2332,3.0,2.0,0.9572102,8.0,1.0,1.0
2333,4.0,3.0,0.19133246,4.0,10.0,6.0
2334,2.0,0.0,0.72925246,6.0,9.0,7.0
2335,5.0,0.0,0.21290457,4.0,0.0,4.0
2336,6.0,0.0,0.26582968,4.0,3.0,9.0
2337,4.0,3.0,0.43307126,5.0,2.0,10.0
2338,4.0,2.0,0.16456294,3.0,1.0,1.0
2339,2.0,2.0,0.38328958,2.0,9.0,3.0
2340,1.0,0.0,0.8745241,4.0,7.0,4.0
2341,7.0,0.0,0.801965,6.0,0.0,5.0
2342,4.0,1.0,0.4236772,7.0,12.0,1.0
2343,7.0,2.0,0.30932415,2.0,2.0,2.0
2344,1.0,2.0,0.057738423,4.0,5.0,1.0
2345,4.0,2.0,0.84937096,5.0,4.0,8.0
2346,4.0,0.0,0.35243595,3.0,3.0,3.0
2347,5.0,0.0,0.8728868,4.0,8.0,3.0
2348,2.0,0.0,0.92360353,1.0,6.0,1.0
2349,4.0,2.0,0.23945296,4.0,7.0,6.0
2350,1.0,0.0,0.8016232,5.0,5.0,3.0
2351,2.0,1.0,0.99588764,4.0,5.0,6.0
2352,3.0,2.0,0.06766188,5.0,1.0,2.0
2353,0.0,0.0,0.52869093,0.0,5.0,4.0
2354,6.0,2.0,0.97349215,6.0,1.0,3.0
2355,0.0,2.0,0.2893119,6.0,1.0,5.0
2356,4.0,0.0,0.10669696,4.0,8.0,3.0
2357,1.0,0.0,0.6112499,4.0,5.0,4.0
2358,3.0,0.0,0.02797234,4.0,4.0,0.0
2359,4.0,0.0,0.47037697,3.0,5.0,5.0
2360,2.0,0.0,0.6251025,4.0,13.0,8.0
2361,2.0,1.0,0.05526519,4.0,3.0,5.0
2362,2.0,1.0,0.16631472,3.0,13.0,3.0
2363,3.0,2.0,0.8467866,7.0,2.0,3.0
2364,1.0,0.0,0.3945371,5.0,0.0,4.0
2365,2.0,0.0,0.65828216,3.0,16.0,6.0
2366,6.0,3.0,0.61994076,5.0,2.0,2.0
2367,7.0,2.0,0.3205968,3.0,1.0,4.0
2368,1.0,2.0,0.039669275,4.0,10.0,4.0
2369,2.0,0.0,0.6819117,2.0,2.0,1.0
2370,1.0,1.0,0.83548176,2.0,1.0,5.0
2371,6.0,2.0,0.86595297,6.0,14.0,8.0
2372,2.0,3.0,0.47992325,3.0,10.0,6.0
2373,2.0,0.0,0.48047066,7.0,2.0,2.0
2374,6.0,2.0,0.64101386,4.0,7.0,1.0
2375,2.0,1.0,0.9484155,3.0,7.0,0.0
2376,3.0,2.0,0.16286433,2.0,0.0,2.0
2377,1.0,2.0,0.040260315,3.0,6.0,5.0
2378,1.0,0.0,0.8346313,4.0,4.0,4.0
2379,3.0,1.0,0.14347029,6.0,0.0,2.0
2380,7.0,3.0,0.03688836,4.0,1.0,4.0
2381,4.0,0.0,0.31702983,5.0,6.0,4.0
2382,3.0,0.0,0.46979856,0.0,6.0,7.0
2383,0.0,1.0,0.7244983,3.0,2.0,11.0
2384,2.0,0.0,0.22412157,4.0,3.0,4.0
2385,3.0,0.0,0.3968413,2.0,10.0,6.0
2386,3.0,1.0,0.5616369,3.0,0.0,2.0
2387,6.0,1.0,0.22445107,3.0,0.0,1.0
2388,6.0,1.0,0.50968874,1.0,2.0,3.0
2389,1.0,0.0,0.091077924,4.0,2.0,6.0
2390,6.0,0.0,0.35793376,4.0,11.0,5.0
2391,0.0,0.0,0.7756647,4.0,0.0,7.0
2392,1.0,0.0,0.2914139,3.0,2.0,4.0
2393,0.0,0.0,0.9928684,3.0,2.0,2.0
2394,1.0,3.0,0.4594376,7.0,0.0,1.0
2395,4.0,0.0,0.8369156,4.0,0.0,5.0
2396,2.0,1.0,0.4004774,6.0,9.0,2.0
2397,1.0,2.0,0.9137082,1.0,12.0,3.0
2398,1.0,0.0,0.03930092,5.0,0.0,7.0
2399,2.0,2.0,0.9588299,3.0,3.0,4.0
2400,4.0,0.0,0.8272829,7.0,2.0,6.0
2401,6.0,0.0,0.583917,3.0,6.0,2.0
2402,2.0,1.0,0.47295642,4.0,1.0,0.0
2403,2.0,1.0,0.14568865,7.0,6.0,4.0
2404,3.0,2.0,0.0020571947,3.0,6.0,5.0
2405,3.0,2.0,0.01821661,1.0,11.0,2.0
2406,1.0,1.0,0.8733951,5.0,0.0,8.0
2407,3.0,2.0,0.7141422,4.0,0.0,3.0
2408,2.0,1.0,0.25422668,2.0,10.0,2.0
2409,2.0,1.0,0.22880769,3.0,5.0,6.0
2410,8.0,2.0,0.08303952,1.0,1.0,5.0
2411,1.0,3.0,0.5639862,3.0,8.0,5.0
2412,2.0,2.0,0.20633328,2.0,4.0,0.0
2413,6.0,1.0,0.7837622,4.0,3.0,8.0
2414,1.0,0.0,0.27521527,5.0,3.0,4.0
2415,3.0,1.0,0.8713689,6.0,2.0,1.0
2416,3.0,3.0,0.73238087,5.0,3.0,1.0
2417,2.0,0.0,0.40293288,0.0,10.0,9.0
2418,3.0,3.0,0.64057076,1.0,3.0,10.0
2419,1.0,2.0,0.9880775,3.0,6.0,5.0
2420,3.0,2.0,0.29101765,3.0,14.0,8.0
2421,4.0,1.0,0.19220579,5.0,2.0,5.0
2422,3.0,0.0,0.07563758,2.0,0.0,4.0
2423,2.0,2.0,0.26753104,2.0,0.0,1.0
2424,4.0,0.0,0.4813223,4.0,5.0,2.0
2425,4.0,2.0,0.37702906,4.0,4.0,6.0
2426,2.0,0.0,0.29480767,7.0,1.0,0.0
2427,3.0,3.0,0.7308203,7.0,1.0,1.0
2428,6.0,3.0,0.719314,2.0,3.0,3.0
2429,5.0,2.0,0.3464688,3.0,4.0,7.0
2430,4.0,1.0,0.20906901,4.0,1.0,4.0
2431,0.0,2.0,0.77840555,4.0,3.0,5.0
2432,5.0,0.0,0.3835038,0.0,3.0,2.0
2433,2.0,0.0,0.7458314,5.0,3.0,13.0
2434,2.0,0.0,0.6782237,6.0,3.0,3.0
2435,2.0,3.0,0.3083825,5.0,12.0,3.0
2436,3.0,2.0,0.8854799,3.0,4.0,6.0
2437,3.0,2.0,0.42243016,6.0,1.0,13.0
2438,6.0,1.0,0.13687873,3.0,10.0,5.0
2439,5.0,0.0,0.36230016,3.0,1.0,2.0
2440,2.0,0.0,0.95315635,3.0,3.0,2.0
2441,4.0,2.0,0.4093299,1.0,9.0,3.0
2442,0.0,0.0,0.1380167,8.0,0.0,3.0
2443,4.0,0.0,0.70565796,5.0,4.0,2.0
2444,2.0,1.0,0.7160171,3.0,5.0,2.0
2445,3.0,3.0,0.99730825,4.0,3.0,2.0
2446,5.0,2.0,0.42500937,1.0,7.0,5.0
2447,7.0,2.0,0.7718221,6.0,0.0,7.0
2448,2.0,0.0,0.31184185,2.0,8.0,5.0
2449,1.0,1.0,0.32758117,4.0,10.0,9.0
2450,3.0,2.0,0.84654164,4.0,17.0,1.0
2451,3.0,1.0,0.0606848,1.0,0.0,7.0
2452,2.0,0.0,0.8205472,3.0,5.0,4.0
2453,4.0,0.0,0.9731895,3.0,8.0,3.0
2454,3.0,3.0,0.86671114,3.0,2.0,14.0
2455,4.0,2.0,0.6967777,3.0,4.0,1.0
2456,4.0,2.0,0.5007411,5.0,0.0,3.0
2457,1.0,2.0,0.61025476,0.0,2.0,6.0
2458,4.0,1.0,0.21272755,6.0,6.0,5.0
2459,6.0,3.0,0.6327605,1.0,8.0,4.0
2460,1.0,0.0,0.87344,2.0,2.0,6.0
2461,3.0,0.0,0.39991105,8.0,0.0,7.0
2462,2.0,1.0,0.22001362,3.0,0.0,6.0
2463,3.0,1.0,0.117167234,4.0,0.0,5.0
2464,3.0,0.0,0.8139349,8.0,1.0,3.0
2465,6.0,1.0,0.13767672,3.0,4.0,2.0
2466,2.0,3.0,0.8283049,2.0,2.0,5.0
2467,1.0,0.0,0.039074898,5.0,0.0,5.0
2468,5.0,2.0,0.38045084,4.0,4.0,3.0
2469,8.0,3.0,0.41949892,1.0,4.0,4.0
2470,4.0,0.0,0.0054649115,4.0,3.0,3.0
2471,3.0,1.0,0.539086,1.0,10.0,1.0
2472,3.0,0.0,0.7615317,6.0,2.0,8.0
2473,1.0,0.0,0.0827415,4.0,3.0,3.0
2474,3.0,0.0,0.14380229,3.0,20.0,2.0
2475,2.0,2.0,0.22305238,2.0,0.0,6.0
2476,1.0,3.0,0.82395613,3.0,2.0,1.0
2477,7.0,2.0,0.3744564,6.0,4.0,3.0
2478,2.0,1.0,0.092927694,4.0,6.0,3.0
2479,1.0,1.0,0.74846506,2.0,4.0,6.0
