,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
266,4.0,0.0,0.5795398,6.0,2.0,5.0
267,1.0,1.0,0.9570917,4.0,1.0,5.0
268,4.0,0.0,0.2736472,4.0,5.0,5.0
269,4.0,2.0,0.5324676,5.0,12.0,5.0
270,4.0,0.0,0.13931096,2.0,1.0,7.0
271,2.0,1.0,0.04999745,4.0,8.0,5.0
272,3.0,0.0,0.05877304,1.0,9.0,4.0
273,2.0,1.0,0.07879698,7.0,3.0,4.0
274,7.0,2.0,0.05103922,4.0,3.0,7.0
275,2.0,0.0,0.009303093,2.0,5.0,3.0
276,3.0,1.0,0.005524397,1.0,13.0,2.0
277,2.0,0.0,0.51753414,6.0,2.0,5.0
278,5.0,3.0,0.010454655,3.0,9.0,1.0
279,5.0,1.0,0.93481743,7.0,3.0,7.0
280,4.0,0.0,0.14154649,1.0,6.0,4.0
281,3.0,2.0,0.011215091,3.0,1.0,5.0
282,2.0,3.0,0.6994095,1.0,3.0,2.0
283,1.0,0.0,0.552047,2.0,2.0,3.0
284,1.0,2.0,0.16736686,4.0,2.0,1.0
285,4.0,0.0,0.031632543,1.0,1.0,4.0
286,2.0,2.0,0.084435225,4.0,1.0,6.0
287,3.0,1.0,0.49488378,5.0,2.0,4.0
288,5.0,2.0,0.41695976,4.0,1.0,2.0
289,2.0,3.0,0.36532617,2.0,1.0,1.0
290,5.0,0.0,0.38489652,5.0,9.0,3.0
291,1.0,2.0,0.68192375,1.0,7.0,1.0
292,1.0,3.0,0.30803454,3.0,0.0,1.0
293,0.0,1.0,0.047701836,5.0,2.0,6.0
294,2.0,2.0,0.3049544,5.0,6.0,8.0
295,5.0,3.0,0.028230071,4.0,0.0,3.0
296,0.0,0.0,0.062012076,3.0,5.0,8.0
297,2.0,0.0,0.99114513,7.0,3.0,0.0
298,2.0,2.0,0.756111,3.0,2.0,5.0
299,6.0,2.0,0.77761686,7.0,0.0,5.0
300,5.0,2.0,0.29709065,9.0,3.0,2.0
301,2.0,2.0,0.02018559,3.0,5.0,5.0
302,4.0,2.0,0.70619595,1.0,0.0,11.0
303,0.0,0.0,0.16532981,2.0,1.0,3.0
304,7.0,3.0,0.46326745,2.0,2.0,1.0
305,5.0,1.0,0.2485348,4.0,0.0,4.0
306,3.0,1.0,0.4636662,2.0,2.0,0.0
307,5.0,0.0,0.68754065,0.0,3.0,5.0
308,1.0,2.0,0.5681236,4.0,3.0,1.0
309,4.0,1.0,0.54217696,5.0,2.0,5.0
310,1.0,2.0,0.095879436,2.0,5.0,3.0
311,2.0,2.0,0.78338325,6.0,17.0,3.0
312,1.0,2.0,0.5865972,4.0,2.0,5.0
313,7.0,0.0,0.6449026,5.0,1.0,2.0
314,6.0,0.0,0.7922175,2.0,3.0,9.0
315,3.0,3.0,0.3299911,4.0,2.0,3.0
316,3.0,1.0,0.63822603,4.0,2.0,2.0
317,0.0,2.0,0.21133912,5.0,4.0,6.0
318,5.0,0.0,0.66235507,8.0,6.0,2.0
319,2.0,3.0,0.14059305,8.0,3.0,11.0
320,1.0,3.0,0.17602289,6.0,4.0,3.0
321,5.0,0.0,0.20595527,2.0,3.0,7.0
322,3.0,0.0,0.9809344,7.0,3.0,1.0
323,7.0,0.0,0.39276063,4.0,8.0,2.0
324,2.0,2.0,0.33631778,6.0,9.0,2.0
325,1.0,2.0,0.74105203,7.0,2.0,1.0
326,3.0,0.0,0.44956315,5.0,6.0,7.0
327,7.0,1.0,0.71643925,4.0,10.0,6.0
328,3.0,2.0,0.21413767,2.0,1.0,4.0
329,3.0,1.0,0.47150493,3.0,0.0,8.0
330,5.0,0.0,0.4120263,2.0,4.0,4.0
331,4.0,3.0,0.5627967,2.0,1.0,5.0
332,1.0,0.0,0.10451019,4.0,6.0,3.0
333,4.0,2.0,0.9126879,1.0,3.0,1.0
334,7.0,3.0,0.9245604,5.0,6.0,1.0
335,4.0,2.0,0.22884595,1.0,2.0,5.0
336,9.0,0.0,0.36864066,2.0,1.0,3.0
337,1.0,0.0,0.59243524,1.0,2.0,4.0
338,1.0,1.0,0.5609771,3.0,3.0,1.0
339,2.0,0.0,0.17757201,5.0,2.0,2.0
340,0.0,1.0,0.71155214,5.0,5.0,6.0
341,1.0,2.0,0.7275293,3.0,1.0,0.0
342,4.0,3.0,0.58009684,8.0,3.0,6.0
343,4.0,2.0,0.541504,4.0,1.0,1.0
344,2.0,2.0,0.72733974,4.0,2.0,1.0
345,2.0,2.0,0.7953421,7.0,1.0,3.0
346,5.0,0.0,0.5284147,5.0,5.0,2.0
347,3.0,0.0,0.5718417,4.0,4.0,5.0
348,3.0,1.0,0.2629323,5.0,4.0,4.0
349,0.0,2.0,0.33946466,2.0,1.0,1.0
350,5.0,2.0,0.8971133,6.0,2.0,2.0
351,1.0,1.0,0.84329593,2.0,1.0,2.0
352,2.0,3.0,0.70098186,5.0,3.0,0.0
353,1.0,0.0,0.18569052,2.0,0.0,4.0
354,9.0,0.0,0.407938,4.0,5.0,5.0
355,3.0,0.0,0.25058496,3.0,0.0,8.0
356,2.0,0.0,0.10980296,2.0,8.0,1.0
357,4.0,2.0,0.11635506,3.0,4.0,6.0
358,2.0,2.0,0.66042745,4.0,4.0,6.0
359,5.0,0.0,0.70011353,5.0,0.0,2.0
360,2.0,2.0,0.8863609,3.0,3.0,1.0
361,4.0,1.0,0.34479606,2.0,5.0,4.0
362,2.0,0.0,0.054540277,5.0,7.0,3.0
363,4.0,0.0,0.26297987,7.0,10.0,5.0
364,3.0,0.0,0.12880683,3.0,1.0,12.0
365,8.0,2.0,0.61693215,1.0,2.0,3.0
366,3.0,2.0,0.1186043,6.0,7.0,2.0
367,0.0,0.0,0.18175304,3.0,6.0,4.0
368,5.0,2.0,0.94422805,2.0,6.0,1.0
369,5.0,1.0,0.008749843,3.0,4.0,6.0
370,2.0,2.0,0.15485752,4.0,0.0,2.0
371,2.0,0.0,0.055911183,3.0,1.0,6.0
372,3.0,1.0,0.075543046,5.0,3.0,4.0
373,5.0,2.0,0.9904649,7.0,0.0,1.0
374,8.0,2.0,0.99961495,3.0,7.0,8.0
375,3.0,1.0,0.72957623,1.0,6.0,2.0
376,1.0,0.0,0.7794926,2.0,2.0,5.0
377,2.0,2.0,0.67104566,4.0,1.0,1.0
378,6.0,2.0,0.59733534,7.0,3.0,2.0
379,4.0,2.0,0.113703966,3.0,6.0,0.0
380,1.0,3.0,0.2736473,2.0,4.0,0.0
381,3.0,3.0,0.5759666,3.0,0.0,4.0
382,1.0,0.0,0.8886831,7.0,2.0,3.0
383,3.0,1.0,0.5579597,6.0,2.0,4.0
384,3.0,0.0,0.7708154,2.0,2.0,6.0
385,2.0,3.0,0.33480167,5.0,9.0,4.0
386,8.0,0.0,0.96774364,2.0,10.0,0.0
387,8.0,2.0,0.48754048,4.0,7.0,2.0
388,4.0,0.0,0.43972254,8.0,4.0,4.0
389,5.0,0.0,0.5711626,4.0,6.0,4.0
390,1.0,2.0,0.9316952,3.0,2.0,9.0
391,4.0,2.0,0.6892067,2.0,6.0,4.0
392,3.0,0.0,0.33948457,4.0,6.0,1.0
393,3.0,1.0,0.37960196,4.0,0.0,5.0
394,1.0,1.0,0.7902652,3.0,5.0,6.0
395,4.0,0.0,0.22954237,2.0,2.0,1.0
396,1.0,0.0,0.2265737,6.0,1.0,5.0
397,5.0,0.0,0.18508863,6.0,0.0,7.0
398,3.0,2.0,0.08436537,11.0,7.0,1.0
399,7.0,0.0,0.7189748,2.0,4.0,4.0
