,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
333,3.0,0.0,0.00787127,8.0,2.0,5.0
334,2.0,2.0,0.79929614,5.0,5.0,2.0
335,4.0,0.0,0.44917798,5.0,6.0,4.0
336,6.0,0.0,0.9693587,1.0,0.0,10.0
337,8.0,1.0,0.39625263,2.0,2.0,3.0
338,2.0,0.0,0.025719762,5.0,5.0,1.0
339,6.0,0.0,0.55426526,3.0,1.0,3.0
340,5.0,2.0,0.18514729,5.0,1.0,3.0
341,4.0,2.0,0.8951987,2.0,11.0,5.0
342,1.0,3.0,0.7995316,2.0,0.0,2.0
343,2.0,1.0,0.75876725,4.0,3.0,4.0
344,5.0,2.0,0.28617454,2.0,5.0,1.0
345,2.0,1.0,0.5185454,6.0,4.0,1.0
346,3.0,2.0,0.670293,5.0,3.0,2.0
347,7.0,0.0,0.5924128,6.0,5.0,6.0
348,1.0,1.0,0.802349,6.0,2.0,10.0
349,3.0,2.0,0.24628139,7.0,2.0,3.0
350,3.0,2.0,0.16415632,3.0,5.0,3.0
351,3.0,2.0,0.14833128,4.0,3.0,2.0
352,3.0,0.0,0.9552814,3.0,1.0,5.0
353,6.0,2.0,0.25079226,5.0,5.0,5.0
354,4.0,0.0,0.8070142,1.0,8.0,4.0
355,4.0,0.0,0.6362212,2.0,6.0,8.0
356,2.0,0.0,0.6877295,4.0,2.0,3.0
357,5.0,2.0,0.45732856,8.0,2.0,2.0
358,3.0,1.0,0.2949283,3.0,5.0,2.0
359,3.0,3.0,0.32571924,2.0,0.0,2.0
360,2.0,1.0,0.71017087,2.0,2.0,3.0
361,0.0,0.0,0.7532048,3.0,2.0,4.0
362,5.0,0.0,0.34467566,4.0,10.0,1.0
363,2.0,1.0,0.016055942,2.0,2.0,5.0
364,5.0,1.0,0.5869404,3.0,2.0,10.0
365,1.0,2.0,0.5966065,5.0,7.0,4.0
366,3.0,1.0,0.56549,3.0,9.0,4.0
367,4.0,0.0,0.40343797,3.0,3.0,6.0
368,5.0,1.0,0.5369196,3.0,6.0,1.0
369,3.0,2.0,0.48833573,7.0,7.0,3.0
370,4.0,2.0,0.8383491,1.0,0.0,6.0
371,2.0,0.0,0.9524852,7.0,3.0,2.0
372,8.0,0.0,0.5059593,2.0,7.0,2.0
373,2.0,1.0,0.837245,2.0,3.0,2.0
374,0.0,0.0,0.15340781,5.0,7.0,6.0
375,4.0,0.0,0.99227905,3.0,2.0,1.0
376,5.0,0.0,0.7041085,1.0,6.0,4.0
377,4.0,0.0,0.93308306,8.0,0.0,2.0
378,1.0,1.0,0.6992854,1.0,6.0,5.0
379,7.0,3.0,0.16756773,7.0,1.0,4.0
380,2.0,2.0,0.8351048,6.0,4.0,1.0
381,2.0,0.0,0.97597384,3.0,0.0,8.0
382,2.0,3.0,0.71804965,5.0,2.0,7.0
383,3.0,3.0,0.8042635,3.0,9.0,4.0
384,3.0,0.0,0.6930586,2.0,2.0,4.0
385,6.0,3.0,0.64911115,4.0,2.0,7.0
386,2.0,1.0,0.67891634,4.0,2.0,6.0
387,3.0,2.0,0.9542488,2.0,2.0,2.0
388,6.0,2.0,0.35440385,3.0,1.0,5.0
389,3.0,2.0,0.32483256,6.0,1.0,2.0
390,2.0,1.0,0.5878067,1.0,4.0,6.0
391,3.0,2.0,0.06338918,4.0,1.0,10.0
392,3.0,0.0,0.12055552,9.0,2.0,4.0
393,4.0,2.0,0.8684466,4.0,5.0,2.0
394,1.0,3.0,0.609421,6.0,0.0,3.0
395,1.0,0.0,0.5531907,1.0,7.0,8.0
396,8.0,3.0,0.36113453,2.0,2.0,1.0
397,1.0,3.0,0.044059873,4.0,4.0,1.0
398,2.0,2.0,0.65079474,1.0,7.0,11.0
399,3.0,1.0,0.8994633,7.0,1.0,4.0
