,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2310,4.0,3.0,0.7843636,5.0,7.0,4.0
2311,0.0,2.0,0.27820504,3.0,2.0,7.0
2312,4.0,2.0,0.010153174,3.0,1.0,5.0
2313,2.0,0.0,0.8996136,5.0,4.0,8.0
2314,3.0,1.0,0.5121169,5.0,6.0,4.0
2315,3.0,0.0,0.9889643,2.0,3.0,6.0
2316,2.0,0.0,0.7514633,2.0,9.0,4.0
2317,5.0,2.0,0.2121948,1.0,6.0,1.0
2318,5.0,1.0,0.79236424,6.0,2.0,3.0
2319,2.0,1.0,0.0039002895,6.0,2.0,2.0
2320,4.0,0.0,0.15228999,7.0,7.0,3.0
2321,3.0,0.0,0.18717968,3.0,1.0,2.0
2322,0.0,0.0,0.6933576,4.0,3.0,2.0
2323,1.0,0.0,0.9814371,6.0,5.0,4.0
2324,4.0,0.0,0.7991147,4.0,3.0,4.0
2325,2.0,0.0,0.57361937,3.0,2.0,4.0
2326,1.0,2.0,0.6183945,7.0,6.0,5.0
2327,1.0,3.0,0.91565096,9.0,7.0,1.0
2328,2.0,3.0,0.9743104,2.0,4.0,5.0
2329,5.0,0.0,0.14473295,1.0,0.0,5.0
2330,4.0,2.0,0.99666655,1.0,3.0,6.0
2331,3.0,3.0,0.29628468,5.0,1.0,1.0
2332,2.0,1.0,0.0676111,5.0,5.0,2.0
2333,2.0,0.0,0.21107376,3.0,3.0,4.0
2334,2.0,1.0,0.4891051,4.0,6.0,4.0
2335,1.0,0.0,0.66152585,6.0,3.0,2.0
2336,2.0,0.0,0.14675128,3.0,9.0,4.0
2337,1.0,0.0,0.5644882,4.0,7.0,12.0
2338,4.0,0.0,0.7219293,6.0,0.0,1.0
2339,2.0,0.0,0.058002114,8.0,1.0,2.0
2340,3.0,3.0,0.58508,7.0,4.0,9.0
2341,3.0,2.0,0.4922918,4.0,3.0,2.0
2342,3.0,2.0,0.76714087,2.0,3.0,0.0
2343,3.0,0.0,0.52577066,5.0,2.0,2.0
2344,1.0,1.0,0.65759826,5.0,2.0,6.0
2345,4.0,0.0,0.98623407,1.0,6.0,1.0
2346,5.0,2.0,0.6330242,1.0,1.0,4.0
2347,3.0,0.0,0.63281786,0.0,5.0,3.0
2348,3.0,2.0,0.162382,4.0,17.0,4.0
2349,3.0,0.0,0.013367534,3.0,0.0,3.0
2350,6.0,0.0,0.6489258,2.0,2.0,0.0
2351,3.0,0.0,0.5836661,1.0,1.0,5.0
2352,3.0,0.0,0.10356724,1.0,3.0,1.0
2353,2.0,1.0,0.6888658,4.0,10.0,5.0
2354,3.0,3.0,0.7341931,5.0,8.0,7.0
2355,9.0,0.0,0.51417017,5.0,4.0,0.0
2356,5.0,0.0,0.71837807,3.0,2.0,7.0
2357,2.0,0.0,0.4310665,4.0,0.0,3.0
2358,5.0,0.0,0.42667723,4.0,9.0,4.0
2359,3.0,0.0,0.15891099,1.0,2.0,2.0
2360,4.0,0.0,0.9162682,4.0,0.0,4.0
2361,5.0,0.0,0.06941819,6.0,5.0,1.0
2362,5.0,2.0,0.3437885,8.0,4.0,6.0
2363,1.0,1.0,0.571983,10.0,2.0,4.0
2364,3.0,1.0,0.31009018,6.0,3.0,7.0
2365,8.0,2.0,0.4295714,3.0,3.0,3.0
2366,2.0,1.0,0.68691325,5.0,0.0,6.0
2367,2.0,2.0,0.6469579,1.0,5.0,3.0
2368,4.0,1.0,0.39750922,3.0,0.0,3.0
2369,5.0,2.0,0.669194,4.0,3.0,2.0
2370,4.0,2.0,0.93023646,3.0,5.0,1.0
2371,5.0,0.0,0.30858278,6.0,1.0,4.0
2372,2.0,0.0,0.36270213,7.0,4.0,0.0
2373,3.0,3.0,0.51536775,9.0,2.0,1.0
2374,0.0,2.0,0.7757429,5.0,11.0,1.0
2375,1.0,1.0,0.605127,2.0,5.0,5.0
2376,3.0,2.0,0.4133519,3.0,1.0,5.0
2377,3.0,0.0,0.008367181,5.0,1.0,7.0
2378,3.0,0.0,0.93080413,3.0,7.0,6.0
2379,4.0,0.0,0.67756,6.0,2.0,2.0
2380,2.0,1.0,0.26617694,2.0,6.0,2.0
2381,3.0,1.0,0.21227825,5.0,5.0,8.0
2382,4.0,0.0,0.39424002,1.0,7.0,6.0
2383,10.0,3.0,0.06758809,5.0,6.0,5.0
2384,5.0,0.0,0.96187425,9.0,1.0,8.0
2385,1.0,0.0,0.655118,4.0,7.0,6.0
2386,4.0,2.0,0.82704425,6.0,1.0,2.0
2387,1.0,1.0,0.595579,6.0,6.0,3.0
2388,2.0,2.0,0.1558559,0.0,1.0,3.0
2389,6.0,1.0,0.09190166,3.0,4.0,2.0
2390,1.0,1.0,0.98502946,8.0,7.0,2.0
2391,2.0,2.0,0.029855609,3.0,3.0,3.0
2392,2.0,0.0,0.1304555,1.0,5.0,2.0
2393,5.0,0.0,0.2100488,4.0,0.0,1.0
2394,2.0,2.0,0.55053306,1.0,3.0,10.0
2395,1.0,0.0,0.40189838,7.0,4.0,1.0
2396,2.0,0.0,0.78613293,2.0,0.0,6.0
2397,1.0,2.0,0.27947736,4.0,4.0,1.0
2398,3.0,0.0,0.25552535,3.0,4.0,4.0
2399,0.0,0.0,0.36563635,8.0,8.0,6.0
2400,0.0,0.0,0.14179051,5.0,1.0,5.0
2401,2.0,0.0,0.77041423,3.0,1.0,2.0
2402,8.0,2.0,0.110249996,4.0,4.0,5.0
2403,2.0,2.0,0.4288963,2.0,8.0,3.0
2404,2.0,0.0,0.8811462,4.0,2.0,4.0
2405,1.0,2.0,0.20567667,5.0,8.0,4.0
2406,4.0,0.0,0.52968097,5.0,10.0,7.0
2407,1.0,0.0,0.8681905,6.0,6.0,4.0
2408,4.0,1.0,0.3865379,2.0,2.0,2.0
2409,1.0,0.0,0.86004233,0.0,3.0,4.0
2410,4.0,2.0,0.31393862,5.0,5.0,8.0
2411,1.0,3.0,0.022398114,2.0,2.0,6.0
2412,3.0,1.0,0.9451407,5.0,1.0,7.0
2413,4.0,1.0,0.84483063,6.0,3.0,5.0
2414,14.0,3.0,0.14655268,3.0,2.0,3.0
2415,6.0,1.0,0.6319014,5.0,4.0,2.0
2416,1.0,2.0,0.7382059,1.0,4.0,1.0
2417,1.0,2.0,0.5045943,1.0,1.0,6.0
2418,1.0,0.0,0.4074223,5.0,2.0,2.0
2419,4.0,3.0,0.12762094,3.0,10.0,1.0
2420,8.0,2.0,0.28743756,3.0,7.0,3.0
2421,5.0,1.0,0.122656584,4.0,2.0,2.0
2422,2.0,2.0,0.3524449,4.0,3.0,7.0
2423,4.0,1.0,0.6048789,3.0,4.0,5.0
2424,3.0,3.0,0.8491142,2.0,2.0,4.0
2425,2.0,1.0,0.020708323,4.0,7.0,3.0
2426,1.0,1.0,0.5476707,7.0,0.0,2.0
2427,1.0,2.0,0.9996364,3.0,3.0,4.0
2428,4.0,0.0,0.073722124,5.0,6.0,4.0
2429,1.0,2.0,0.72472286,2.0,3.0,5.0
2430,2.0,1.0,0.9226055,3.0,0.0,1.0
2431,2.0,0.0,0.08518624,4.0,0.0,1.0
2432,3.0,0.0,0.9397534,4.0,2.0,8.0
2433,1.0,2.0,0.320799,4.0,7.0,1.0
2434,4.0,2.0,0.7186166,5.0,3.0,4.0
2435,1.0,2.0,0.31913352,5.0,1.0,5.0
2436,3.0,2.0,0.30512083,3.0,1.0,6.0
2437,2.0,2.0,0.29356968,4.0,8.0,1.0
2438,2.0,0.0,0.6784438,1.0,1.0,4.0
2439,8.0,2.0,0.42290235,5.0,6.0,2.0
2440,2.0,3.0,0.81143475,5.0,12.0,3.0
2441,4.0,1.0,0.8800124,6.0,1.0,8.0
2442,3.0,0.0,0.23472416,4.0,2.0,2.0
2443,3.0,0.0,0.13282287,8.0,2.0,1.0
2444,0.0,1.0,0.955569,5.0,3.0,1.0
2445,2.0,2.0,0.521505,4.0,5.0,0.0
2446,2.0,1.0,0.82556987,4.0,8.0,2.0
2447,2.0,3.0,0.74198353,2.0,10.0,1.0
2448,3.0,2.0,0.93350613,1.0,0.0,2.0
2449,4.0,0.0,0.9485645,6.0,1.0,4.0
2450,0.0,0.0,0.0005297661,4.0,3.0,3.0
2451,6.0,0.0,0.07370639,4.0,1.0,1.0
2452,2.0,2.0,0.6297097,4.0,7.0,7.0
2453,3.0,0.0,0.059621572,3.0,2.0,2.0
2454,4.0,3.0,0.14030826,9.0,3.0,4.0
2455,3.0,2.0,0.9527954,6.0,3.0,5.0
2456,6.0,0.0,0.2889446,6.0,8.0,6.0
2457,6.0,0.0,0.24201441,7.0,3.0,5.0
2458,5.0,0.0,0.20570374,3.0,7.0,2.0
2459,0.0,0.0,0.3456322,10.0,2.0,5.0
2460,0.0,0.0,0.20176518,2.0,13.0,5.0
2461,2.0,2.0,0.54444754,3.0,4.0,10.0
2462,1.0,1.0,0.11538386,7.0,1.0,2.0
2463,3.0,2.0,0.96262085,5.0,4.0,4.0
2464,2.0,1.0,0.34727073,4.0,3.0,1.0
2465,8.0,1.0,0.3248111,4.0,6.0,2.0
2466,5.0,1.0,0.084650755,8.0,9.0,5.0
2467,2.0,0.0,0.6079731,7.0,3.0,6.0
2468,2.0,0.0,0.7314458,2.0,4.0,6.0
2469,3.0,0.0,0.5829723,5.0,5.0,6.0
2470,3.0,1.0,0.093518615,2.0,0.0,4.0
2471,1.0,2.0,0.97061276,4.0,5.0,5.0
2472,3.0,1.0,0.34795856,3.0,2.0,3.0
2473,2.0,0.0,0.4660344,4.0,2.0,1.0
2474,4.0,3.0,0.24752116,5.0,12.0,3.0
2475,0.0,2.0,0.18135452,5.0,6.0,1.0
2476,5.0,1.0,0.41318643,3.0,2.0,5.0
2477,4.0,2.0,0.4555248,2.0,12.0,8.0
2478,2.0,0.0,0.016470194,4.0,1.0,1.0
2479,2.0,1.0,0.27354383,5.0,5.0,0.0
